order_id,user_id,order_date,status,gross_amount,credit,currency,channel
O02046,U0094,2026/05/04,delivered,3519.87,703.97,INR,android
O00610,U0028,2026-07-05,delivered,321.68,0.0,INR,web
O01911,U0239,2026-05-21,returned,1265.36,0.0,INR,web
O01107,U0163,30-12-2025,cancelled,363.36,0.0,INR,ios
O00551,U0218,02-04-2026,delivered,10.25,0.0,USD,android
O01116,U0216,2025/04/29,delivered,676.78,135.36,INR,ios
O01155,U0210,25-06-2026,returned,21.6,0.0,USD,ios
O00430,U0257,2026/01/29,delivered,4.99,0.0,USD,android
O00987,U0262,2026/03/16,delivered,5503.65,0.0,INR,android
O00907,U0001,2025-11-22,placed,3039.62,607.92,INR,ios
O01567,U0186,2026-06-06,delivered,38.9,0.0,USD,web
O00580,U0392,2026-06-19,shipped,646.47,0.0,INR,ios
O01850,U0130,2026-02-27,delivered,4810.23,962.05,INR,android
O01932,U0132,2025/12/07,placed,1350.32,202.55,INR,web
O01109,U0015,2025-10-29,delivered,2060.93,103.05,INR,android
O00736,U0108,2025-11-18,placed,23.07,1.15,USD,web
O01076,U0377,2026-05-20,placed,2591.93,129.6,INR,ios
O00122,U0087,2026-02-10,placed,3710.82,371.08,INR,web
O01223,U0155,2026/05/27,returned,912.74,0.0,INR,android
O01739,U0079,2025-10-11,returned,4997.77,749.67,INR,web
O01210,U0140,2025-11-02,placed,4823.4,0.0,INR,android
O00065,U0248,2026-01-09,shipped,24.08,0.0,USD,ios
O01569,U0359,2026-02-16,placed,493.83,0.0,INR,web
O01657,U0236,2026-05-23,shipped,456.46,0.0,INR,web
O02066,U0186,2026-07-05,delivered,4.99,0.0,USD,android
O01014,U0434,2026-06-08,delivered,20.4,0.0,USD,ios
O00750,U0276,2026/07/06,cancelled,2487.08,0.0,INR,web
O01272,U0358,2026-07-19,returned,1977.48,98.87,INR,ios
O00415,U0289,2025-07-05,delivered,1360.37,0.0,INR,ios
O00919,U0200,2026/03/18,returned,10.19,0.0,USD,web
O00072,U0343,2025/12/28,delivered,2471.1,0.0,INR,web
O02027,U0257,2026/06/30,shipped,41.27,6.19,USD,ios
O00810,U0168,16-06-2026,cancelled,1182.39,0.0,INR,web
O00332,U0188,2026-06-07,delivered,1311.8,131.18,INR,web
O01811,U0188,2026-06-25,placed,693.48,0.0,INR,android
O00843,U0337,19-11-2025,delivered,841.61,0.0,INR,ios
O00023,U0417,2026-01-01,placed,456.69,0.0,INR,web
O01692,U0432,2026-03-18,delivered,4.99,0.5,USD,web
O00268,U0324,2026-07-17,shipped,41.57,2.08,USD,ios
O01604,U0230,2026-02-13,returned,39.14,0.0,USD,android
O01205,U0131,2026/03/12,returned,981.89,0.0,INR,web
O00941,U0141,2025-12-17,delivered,364.25,0.0,INR,web
O01162,U0238,2026-01-27,returned,15.0,0.0,USD,web
O01944,U0290,2025/07/14,delivered,63.3,0.0,USD,web
O00436,U0423,2026-05-09,shipped,2709.2,0.0,INR,web
O00926,U0095,03-05-2026,shipped,351.05,0.0,INR,web
O01022,U0225,2026-05-22,delivered,562.03,0.0,INR,web
O02034,U0010,24-02-2026,delivered,6.64,0.0,USD,ios
O01372,U0116,12-04-2026,delivered,2689.01,0.0,INR,web
O00550,U0079,2025/12/12,returned,515.46,0.0,INR,web
O02042,U0038,2026-07-22,delivered,1381.12,138.11,INR,web
O00695,U0061,24-07-2025,returned,6.52,0.0,USD,android
O01986,U0245,2026/06/25,delivered,5044.06,0.0,INR,web
O00212,U0323,2026-04-27,delivered,68.68,10.3,USD,ios
O01950,U0140,2025-12-26,delivered,3368.07,0.0,INR,web
O00873,U0344,2025/12/18,cancelled,14.73,0.0,USD,android
O01644,U0051,2026-03-09,returned,490.55,98.11,INR,web
O01345,U0425,2026-07-21,delivered,16.32,0.0,USD,ios
O00008,U0380,2026-02-18,cancelled,960.17,0.0,INR,android
O01121,U0351,22-05-2026,shipped,789.06,0.0,INR,android
O00022,U0197,2025-12-25,shipped,16.39,0.82,USD,android
O00617,U0328,2026-06-26,delivered,5.94,0.0,USD,web
O01179,U0419,29-10-2025,returned,5175.51,0.0,INR,android
O01376,U0316,2026-01-10,placed,463.36,0.0,INR,android
O01476,U0042,2026-04-01,delivered,4843.11,0.0,INR,android
O01416,U0275,2026-04-24,placed,1161.96,0.0,INR,ios
O00202,U0007,2026-06-13,delivered,4.99,0.0,USD,android
O01715,U0220,2025-12-03,cancelled,2000.34,200.03,INR,android
O00697,U0123,2026/03/16,returned,9.54,0.0,USD,ios
O02018,U0085,2025-04-16,delivered,9.81,0.0,USD,ios
O02118,U9266,16-12-2025,cancelled,941.09,0.0,INR,android
O00298,U0381,2026-07-05,returned,1768.27,0.0,INR,web
O00653,U0347,22-07-2026,delivered,1186.36,0.0,INR,android
O01591,U0310,24-07-2025,cancelled,32.89,0.0,USD,web
O01218,U0418,2026/06/07,returned,863.08,0.0,INR,web
O00257,U0108,2026-07-02,placed,9.59,0.48,USD,android
O00309,U0002,2026-05-23,cancelled,571.86,0.0,INR,android
O00642,U0242,28-01-2026,shipped,61.85,6.19,USD,android
O01844,U0163,2026-05-11,delivered,13.89,0.0,USD,web
O01519,U0311,17-06-2026,cancelled,21.75,3.26,USD,android
O01766,U0219,2025-11-26,delivered,322.64,0.0,INR,web
O00960,U0020,2026-05-07,returned,884.92,0.0,INR,web
O00768,U0005,28-05-2026,returned,27.76,1.39,USD,web
O00303,U0387,2025-11-10,placed,4.99,0.75,USD,web
O01134,U0378,2025-09-29,returned,6.27,0.0,USD,ios
O01857,U0401,29-04-2026,delivered,1651.22,0.0,INR,android
O01344,U0110,2026/06/07,delivered,4.99,0.75,USD,ios
O01750,U0388,2026/07/01,delivered,4514.45,0.0,INR,ios
O00049,U0032,30-06-2026,cancelled,28.91,0.0,USD,web
O00526,U0050,13-12-2025,delivered,14.73,1.47,USD,ios
O01520,U0309,2026-04-12,placed,30.02,3.0,USD,web
O00207,U0228,2025-12-12,delivered,2036.97,203.7,INR,ios
O00358,U0361,2026-04-17,cancelled,1936.53,0.0,INR,android
O01972,U0424,2025-07-08,delivered,19.6,2.94,USD,web
O02041,U0200,05-06-2026,delivered,8.72,0.0,USD,web
O00725,U0381,01-07-2026,placed,13.93,0.0,USD,web
O00038,U0419,2026-03-27,placed,1944.35,194.44,INR,ios
O00246,U0004,2026/02/26,placed,16.15,0.0,USD,web
O00498,U0176,23-02-2026,delivered,3435.62,343.56,INR,web
O00428,U0318,23-05-2026,delivered,536.1,53.61,INR,android
O01259,U0339,2026/07/03,placed,943.2,0.0,INR,web
O00558,U0196,2026-07-15,shipped,533.23,53.32,INR,android
O01171,U0390,2025-09-09,delivered,33.07,3.31,USD,android
O01195,U0262,24-02-2026,cancelled,1435.86,0.0,INR,ios
O01067,U0315,2026-06-13,returned,4.99,0.0,USD,android
O00585,U0258,2026-05-03,cancelled,1023.17,153.48,INR,android
O01772,U0267,2026-07-02,delivered,866.54,0.0,INR,ios
O01082,U0296,2026-02-17,cancelled,39.6,1.98,USD,android
O01935,U0414,08-02-2026,cancelled,4.99,0.0,USD,web
O00662,U0360,2026/06/08,delivered,42.68,8.54,USD,web
O00828,U0051,2026-04-18,delivered,1323.15,0.0,INR,ios
O00457,U0129,2026-07-16,delivered,1186.12,0.0,INR,web
O00315,U0029,2026-01-31,delivered,328.87,0.0,INR,web
O00823,U0049,06-04-2026,shipped,964.71,96.47,INR,ios
O00876,U0185,01-07-2026,shipped,722.33,72.23,INR,android
O01129,U0155,2026-05-27,cancelled,682.59,0.0,INR,web
O01621,U0302,2026-07-06,placed,10.59,1.59,USD,ios
O01192,U0304,16-04-2026,placed,674.93,33.75,INR,web
O00166,U0192,2026/06/12,delivered,2399.27,0.0,INR,ios
O01800,U0133,2026/05/07,delivered,1267.81,0.0,INR,web
O00251,U0397,2025-11-05,delivered,748.83,37.44,INR,web
O00294,U0319,2025/08/03,cancelled,1378.61,0.0,INR,web
O01077,U0082,22-04-2026,cancelled,465.42,0.0,INR,ios
O02093,U0127,03-06-2025,cancelled,541.1,0.0,INR,android
O01724,U0328,23-07-2026,placed,11.1,2.22,USD,web
O00891,U0247,2026-02-13,placed,1763.38,0.0,INR,android
O01956,U0257,2026-03-27,shipped,6.68,0.0,USD,web
O01696,U0126,2025-07-22,placed,22.99,0.0,USD,android
O02039,U0246,13-12-2025,delivered,571.44,114.29,INR,android
O00698,U0044,29-04-2026,delivered,3544.67,0.0,INR,web
O00603,U0126,2025/06/17,returned,712.4,71.24,INR,web
O00175,U0068,08-06-2026,placed,5587.92,0.0,INR,web
O00931,U0113,2026-01-28,delivered,682.13,34.11,INR,web
O01284,U0394,2026-07-04,cancelled,4.99,0.0,USD,web
O01636,U0427,2026-07-01,cancelled,8.92,0.0,USD,web
O00612,U0246,2026/03/10,shipped,3574.67,0.0,INR,web
O01780,U0348,2026-07-01,cancelled,3466.68,0.0,INR,ios
O00090,U0065,2025-09-19,shipped,64.2,12.84,USD,web
O01912,U0383,25-08-2025,delivered,572.27,0.0,INR,android
O00529,U0335,04-07-2026,placed,4.99,0.0,USD,ios
O00261,U0376,06-02-2026,cancelled,1026.84,205.37,INR,ios
O01063,U0283,12-01-2026,delivered,31.46,0.0,USD,web
O00737,U0418,2026-06-14,delivered,11.08,0.55,USD,ios
O00530,U0341,2026-07-22,delivered,2305.62,0.0,INR,web
O00943,U0379,2026-05-21,returned,4.99,0.25,USD,web
O01286,U0270,2025-12-12,delivered,480.46,48.05,INR,web
O01229,U0306,2026-04-30,returned,27.09,4.06,USD,web
O01598,U0007,2025-12-24,placed,11.1,1.11,USD,web
O01293,U0201,2026-01-17,delivered,9.14,0.0,USD,web
O00861,U0400,2026-05-08,placed,64.37,9.66,USD,web
O00857,U0025,2026-03-05,placed,2385.97,0.0,INR,web
O00938,U0127,2026/07/01,shipped,1297.0,259.4,INR,android
O01876,U0206,02-05-2026,delivered,3296.44,329.64,INR,android
O00714,U0119,2026-01-29,delivered,527.84,26.39,INR,web
O00519,U0105,2026-06-27,delivered,5711.44,0.0,INR,web
O01044,U0304,2026-06-05,returned,477.43,23.87,INR,android
O00731,U0139,2026-05-03,cancelled,1294.39,0.0,INR,web
O01165,U0063,2026-02-20,delivered,853.26,0.0,INR,web
O00868,U0004,2026-06-30,cancelled,4.99,1.0,USD,web
O00425,U0401,2026/03/06,placed,1682.74,0.0,INR,web
O00956,U0352,2025/12/05,delivered,1772.06,354.41,INR,web
O01613,U0029,2025-12-08,delivered,16.27,0.0,USD,ios
O01208,U0260,07-02-2026,shipped,6.4,0.32,USD,web
O01601,U0057,2026-06-19,delivered,1704.57,85.23,INR,ios
O01410,U0120,2025/09/07,delivered,54.36,0.0,USD,ios
O01415,U0207,2026/04/19,placed,60.01,0.0,USD,android
O01720,U0065,2025/12/13,placed,23.53,0.0,USD,web
O01585,U0221,2025-06-26,placed,38.75,0.0,USD,web
O01895,U0106,2026-02-04,cancelled,31.56,0.0,USD,web
O00463,U0295,2026-02-20,cancelled,500.05,0.0,INR,web
O00723,U0266,2026-05-25,shipped,14.85,0.0,USD,android
O01313,U0129,2026/06/10,returned,3130.91,0.0,INR,android
O01364,U0376,2025-07-14,cancelled,746.91,0.0,INR,android
O01444,U0036,2025-03-30,delivered,16.85,0.0,USD,web
O01032,U0063,2026-06-12,placed,16.5,0.0,USD,ios
O00829,U0038,2026-02-16,delivered,1237.38,0.0,INR,ios
O00147,U0214,2026-03-07,shipped,947.6,0.0,INR,ios
O00667,U0142,2026-06-15,cancelled,6.13,0.0,USD,ios
O00607,U0415,2025/09/09,delivered,3640.31,546.05,INR,ios
O00308,U0012,2025-12-20,delivered,1803.09,0.0,INR,ios
O00747,U0322,14-07-2026,delivered,1150.2,0.0,INR,android
O00928,U0255,2025-11-17,shipped,12.2,0.0,USD,android
O01838,U0267,2026-06-21,delivered,344.18,0.0,INR,android
O01094,U0351,2026-05-26,delivered,560.79,84.12,INR,ios
O00451,U0149,2025-08-26,returned,2435.06,487.01,INR,ios
O01634,U0136,2026-02-01,cancelled,28.33,2.83,USD,web
O00159,U0337,07-08-2025,returned,450.96,67.64,INR,web
O02026,U0372,2026-02-05,shipped,58.36,8.75,USD,android
O01266,U0066,2026-06-26,placed,11.96,0.6,USD,ios
O00084,U0151,2025-12-23,delivered,1908.18,0.0,INR,web
O00003,U0330,2025/06/18,shipped,944.59,0.0,INR,ios
O01767,U0282,2026-03-21,delivered,914.56,0.0,INR,web
O00899,U0228,2026/06/09,shipped,2020.22,0.0,INR,android
O01048,U0325,2026/05/07,delivered,16.81,0.0,USD,ios
O01606,U0346,2026-05-14,delivered,340.42,34.04,INR,web
O02002,U0400,29-05-2026,placed,319.64,0.0,INR,web
O01074,U0163,2026-06-02,shipped,14.8,0.0,USD,web
O01875,U0299,2026-06-08,delivered,5576.75,0.0,INR,web
O01260,U0323,18-12-2025,shipped,38.81,0.0,USD,web
O00635,U0275,14-01-2026,delivered,572.72,0.0,INR,web
O01801,U0254,2026/06/27,delivered,364.04,0.0,INR,web
O00291,U0301,2025-10-15,shipped,516.29,0.0,INR,ios
O01853,U0427,2025-10-21,cancelled,1406.77,0.0,INR,ios
O01560,U0278,2026/04/14,delivered,357.48,17.87,INR,ios
O01441,U0256,2025-09-18,placed,382.13,0.0,INR,web
O01404,U0076,13-08-2025,shipped,4.99,0.0,USD,ios
O01234,U0232,24-02-2026,delivered,11.8,0.0,USD,android
O01580,U0418,2026-06-16,returned,43.78,0.0,USD,web
O01181,U0101,2025-12-02,delivered,798.22,119.73,INR,ios
O01241,U0318,25-05-2026,shipped,997.77,0.0,INR,android
O00019,U0243,2026-06-03,delivered,11.43,1.71,USD,web
O01787,U0366,26-09-2025,shipped,66.27,6.63,USD,web
O02087,U0241,30-05-2026,delivered,366.28,0.0,INR,web
O01306,U0014,01-05-2026,delivered,1658.75,0.0,INR,web
O00095,U0378,2026/07/09,returned,16.76,0.0,USD,ios
O00830,U0376,2025-04-19,delivered,5708.67,285.43,INR,android
O01461,U0412,2026-05-20,shipped,8.63,0.0,USD,android
O01206,U0339,2026/06/22,delivered,8.11,0.0,USD,web
O00167,U0403,2025-04-06,delivered,2450.11,122.51,INR,web
O00050,U0291,2026-02-19,placed,811.5,0.0,INR,web
O00155,U0038,14-01-2026,returned,499.4,0.0,INR,android
O00184,U0040,2026-04-08,returned,4.99,0.25,USD,ios
O00616,U0067,2026-04-24,delivered,4707.03,0.0,INR,web
O00245,U0109,2025-10-07,shipped,2849.81,0.0,INR,android
O00146,U0217,08-06-2026,delivered,862.53,129.38,INR,web
O01119,U0238,2026-03-21,delivered,6.48,0.0,USD,web
O00140,U0411,29-08-2025,cancelled,5.64,0.85,USD,web
O00372,U0244,09-02-2026,returned,58.0,8.7,USD,web
O02029,U0314,07-07-2026,delivered,3369.4,336.94,INR,web
O01157,U0164,2026-05-01,returned,6.84,0.34,USD,web
O01702,U0336,2026-01-13,placed,874.55,87.45,INR,web
O01294,U0070,05-07-2025,returned,6.46,1.29,USD,web
O01015,U0371,2025/09/15,delivered,2653.47,0.0,INR,web
O00459,U0268,2025-09-27,shipped,9.07,1.36,USD,ios
O00106,U0149,2025-04-11,cancelled,4.99,0.0,USD,web
O01096,U0055,01-04-2026,delivered,1777.83,0.0,INR,web
O00844,U0376,29-06-2025,cancelled,373.53,0.0,INR,ios
O00986,U0309,2026-02-04,delivered,61.58,0.0,USD,web
O00079,U0148,15-03-2026,placed,676.15,0.0,INR,ios
O01690,U0261,2026-02-23,cancelled,5618.33,0.0,INR,web
O00412,U0151,2026-04-10,returned,1868.2,0.0,INR,web
O00311,U0103,2025-07-26,cancelled,389.0,77.8,INR,android
O00525,U0327,2026/02/24,returned,499.62,74.94,INR,web
O01059,U0324,2026-05-07,shipped,2510.65,0.0,INR,web
O01325,U0400,2026-06-28,shipped,2544.7,127.23,INR,android
O01151,U0263,2025/04/12,delivered,2859.86,0.0,INR,ios
O02014,U0267,21-06-2026,cancelled,491.93,24.6,INR,android
O00644,U0345,2026-03-27,delivered,1329.96,0.0,INR,ios
O01945,U0115,2025/06/30,delivered,467.7,46.77,INR,web
O00497,U0234,2026-07-10,placed,1427.17,0.0,INR,ios
O01633,U0263,2025-04-06,returned,1206.65,0.0,INR,ios
O00976,U0116,2026/03/25,placed,493.57,74.04,INR,android
O00827,U0216,2026-01-13,delivered,2588.76,0.0,INR,web
O00440,U0335,2026/07/01,placed,30.28,0.0,USD,web
O00464,U0050,01-06-2026,delivered,42.2,2.11,USD,android
O01900,U0305,30-06-2026,delivered,5009.83,0.0,INR,android
O00133,U0218,18-08-2025,returned,11.2,0.0,USD,web
O01907,U0056,2026-05-25,returned,4.99,0.0,USD,web
O01779,U0395,2025-07-18,delivered,353.88,35.39,INR,ios
O01675,U0383,19-01-2026,returned,658.26,32.91,INR,android
O02024,U0104,2025-10-31,cancelled,455.99,0.0,INR,android
O00141,U0410,2026-06-25,delivered,9.82,0.0,USD,web
O01587,U0178,21-10-2025,shipped,2411.88,0.0,INR,web
O00354,U0357,10-06-2026,returned,821.75,123.26,INR,ios
O01178,U0070,2025/08/23,delivered,15.87,0.0,USD,web
O01071,U0227,19-11-2025,shipped,1354.54,0.0,INR,ios
O00024,U0002,29-01-2026,delivered,984.56,0.0,INR,web
O01563,U0370,2026/01/19,delivered,1882.19,0.0,INR,web
O01821,U0325,2026-02-12,delivered,10.9,0.0,USD,web
O00343,U0178,2026-02-20,shipped,2351.26,117.56,INR,web
O01400,U0229,2026-04-28,cancelled,2533.71,0.0,INR,web
O01791,U0255,2025-12-07,returned,19.77,0.0,USD,ios
O01217,U0287,2026-05-12,delivered,903.37,90.34,INR,android
O01765,U0039,2026-05-22,placed,6.56,0.66,USD,android
O01846,U0347,02-05-2026,shipped,29.9,0.0,USD,web
O00070,U0006,2026-07-20,shipped,3580.77,0.0,INR,ios
O01481,U0434,2026-07-04,returned,11.19,0.0,USD,web
O01562,U0272,2025-12-18,placed,9.97,1.0,USD,web
O01199,U0278,24-04-2026,shipped,3238.22,161.91,INR,web
O01517,U0176,01-11-2025,delivered,12.36,0.0,USD,web
O01976,U0229,2026-03-20,delivered,5589.91,0.0,INR,android
O01467,U0416,2025-05-17,delivered,32.25,0.0,USD,web
O01597,U0169,2026/07/18,delivered,1010.3,0.0,INR,web
O01085,U0399,2025-09-25,cancelled,12.33,0.0,USD,ios
O00618,U0241,2025-08-02,cancelled,562.83,0.0,INR,web
O02052,U0421,25-02-2026,returned,24.18,3.63,USD,web
O02082,U0021,2026-02-10,delivered,532.26,26.61,INR,web
O01699,U0318,17-07-2026,returned,315.91,0.0,INR,android
O00588,U0310,2025-07-04,cancelled,8.42,1.68,USD,web
O00929,U0004,2026-07-25,returned,1893.88,0.0,INR,ios
O01080,U0114,2026-01-04,delivered,2664.13,0.0,INR,web
O00570,U0361,2026/02/04,delivered,5155.11,515.51,INR,web
O01381,U0420,05-05-2026,returned,1279.75,191.96,INR,web
O02040,U0197,2026/04/25,placed,10.59,2.12,USD,ios
O00518,U0154,2026-01-02,shipped,14.84,0.0,USD,android
O00260,U0017,2026-07-21,delivered,5413.13,0.0,INR,android
O01479,U0297,2026-05-01,delivered,941.23,0.0,INR,android
O00477,U0249,2025/10/21,returned,6.74,0.0,USD,web
O01435,U0204,29-04-2026,delivered,366.84,55.03,INR,web
O01904,U0266,26-04-2026,returned,4.99,1.0,USD,web
O00074,U0146,03-02-2026,placed,5.77,0.29,USD,web
O02072,U0292,2026-05-03,shipped,20.25,0.0,USD,android
O01091,U0042,2026-05-27,cancelled,1343.98,268.8,INR,web
O01746,U0205,22-06-2026,returned,15.29,0.0,USD,ios
O01164,U0385,2026/03/19,delivered,1348.41,0.0,INR,android
O01965,U0360,04-05-2026,cancelled,8.24,1.24,USD,web
O00501,U0251,2026-01-25,cancelled,5042.24,0.0,INR,android
O01436,U0406,2026-07-23,cancelled,5629.24,562.92,INR,android
O00614,U0320,2025-06-14,delivered,320.17,0.0,INR,web
O01385,U0132,2025-10-30,cancelled,533.09,26.65,INR,android
O01187,U0361,2026-02-11,delivered,10.16,0.0,USD,web
O00625,U0209,2026/01/25,placed,9.05,1.81,USD,web
O01163,U0285,2025/12/15,returned,3442.42,0.0,INR,web
O00604,U0140,2026-03-13,cancelled,1679.86,0.0,INR,web
O00335,U0428,12-07-2025,shipped,3241.59,0.0,INR,android
O01297,U0232,18-06-2025,returned,5656.46,0.0,INR,web
O00067,U0332,2026-02-28,returned,14.25,1.43,USD,android
O00658,U0211,2026/05/29,delivered,863.46,0.0,INR,android
O01940,U0163,2026/02/28,returned,19.96,0.0,USD,android
O01620,U0240,2025-11-21,delivered,19.72,0.0,USD,android
O01041,U0402,2025-10-27,cancelled,2316.26,0.0,INR,ios
O00056,U0342,2026-05-13,placed,5268.06,0.0,INR,ios
O01495,U0354,2026-04-12,placed,20.08,0.0,USD,web
O02109,U9485,2026-05-23,shipped,3844.6,0.0,INR,web
O00139,U0159,12-06-2026,cancelled,1342.37,268.47,INR,ios
O02092,U0047,14-09-2025,delivered,506.18,0.0,INR,ios
O01215,U0403,2025-06-24,placed,2060.09,0.0,INR,ios
O00044,U0102,2026/01/22,shipped,8.93,0.0,USD,ios
O01545,U0222,20-06-2026,returned,15.87,0.0,USD,ios
O00075,U0176,14-01-2026,shipped,742.68,0.0,INR,web
O02100,U0362,2026-03-06,returned,910.99,0.0,INR,android
O01254,U0060,2026-01-20,placed,3126.28,0.0,INR,web
O00874,U0276,2026/07/01,cancelled,779.89,0.0,INR,web
O00047,U0314,2026/04/25,cancelled,1789.57,0.0,INR,ios
O01084,U0160,2026-05-14,shipped,1416.56,0.0,INR,web
O01596,U0251,2026-03-03,delivered,3021.4,0.0,INR,web
O00672,U0038,27-05-2026,placed,4758.89,237.94,INR,ios
O01861,U0241,2026-03-24,placed,3500.39,0.0,INR,web
O00694,U0222,19-06-2026,returned,2654.24,0.0,INR,web
O02008,U0380,2026-04-24,delivered,359.25,53.89,INR,android
O00028,U0387,2026-03-07,delivered,20.77,0.0,USD,android
O01889,U0334,2026-03-24,returned,22.3,1.11,USD,android
O00482,U0333,2026/05/25,delivered,2610.89,0.0,INR,android
O01027,U0119,2026-03-19,delivered,395.61,0.0,INR,web
O00850,U0313,2026-07-12,delivered,1283.74,0.0,INR,android
O00746,U0127,18-12-2025,delivered,667.83,0.0,INR,android
O01812,U0156,2025-10-07,delivered,1355.54,0.0,INR,android
O00962,U0337,2025/09/17,cancelled,2589.64,0.0,INR,web
O00546,U0164,2026-04-28,cancelled,8.1,0.0,USD,web
O00060,U0211,2026/04/13,delivered,962.94,0.0,INR,ios
O00939,U0429,2026-05-15,delivered,5097.45,509.75,INR,android
O01654,U0120,2026-02-05,delivered,32.27,0.0,USD,web
O00978,U0382,2025/08/27,shipped,319.13,15.96,INR,web
O01529,U0381,2026-07-06,delivered,2803.44,0.0,INR,android
O00114,U0256,2026-02-26,delivered,351.23,17.56,INR,android
O00248,U0136,2026-03-02,delivered,11.0,1.65,USD,web
O00092,U0056,19-06-2026,cancelled,976.89,195.38,INR,web
O00977,U0187,2026-04-16,delivered,4.99,0.0,USD,web
O02113,U9148,2026-07-15,cancelled,1375.05,0.0,INR,web
O00278,U0041,2026-01-16,shipped,5604.27,0.0,INR,android
O01607,U0343,2026-03-09,shipped,65.29,0.0,USD,ios
O01943,U0225,2026-07-14,delivered,2535.0,253.5,INR,android
O02015,U0238,2026-07-22,returned,4558.35,227.92,INR,web
O01489,U0363,18-02-2026,delivered,6.71,0.0,USD,web
O00156,U0003,2026-02-16,cancelled,1032.61,103.26,INR,web
O00188,U0129,2026-05-16,shipped,2855.59,0.0,INR,web
O01993,U0033,2026-03-15,returned,23.02,3.45,USD,android
O01738,U0143,2026/03/12,returned,4.99,0.25,USD,web
O01931,U0383,2026-04-17,delivered,3207.02,481.05,INR,web
O01105,U0230,2025-12-02,placed,4.99,0.5,USD,web
O00331,U0028,2026/05/05,placed,36.55,1.83,USD,ios
O00855,U0185,2026-02-25,placed,2342.93,0.0,INR,android
O00814,U0137,2026-05-08,returned,5.62,1.12,USD,web
O00152,U0019,2026-01-31,cancelled,4.99,0.0,USD,ios
O02086,U0288,08-07-2026,shipped,5.6,0.0,USD,ios
O01894,U0192,2026/04/13,shipped,3023.4,0.0,INR,web
O00334,U0090,01-06-2026,shipped,1710.82,85.54,INR,web
O01214,U0247,2026-05-05,returned,5.76,0.0,USD,web
O01854,U0009,14-12-2025,delivered,1374.49,206.17,INR,web
O01908,U0082,2026-04-02,returned,5650.74,0.0,INR,ios
O01339,U0393,24-06-2026,returned,4.99,0.0,USD,web
O00138,U0075,11-06-2026,placed,8.74,1.31,USD,web
O01700,U0258,2026-05-28,cancelled,4793.22,239.66,INR,web
O01329,U0243,2026-07-21,delivered,4.99,0.0,USD,ios
O00419,U0152,2026-03-01,delivered,4.99,0.5,USD,android
O00083,U0255,2025-08-04,delivered,2312.15,0.0,INR,ios
O00338,U0234,2026-07-15,delivered,4904.21,980.84,INR,android
O00176,U0414,2025-10-11,delivered,8.06,0.0,USD,web
O01662,U0145,2026-01-03,cancelled,550.33,0.0,INR,web
O00446,U0192,2026-07-04,delivered,352.27,0.0,INR,web
O01040,U0228,2026-07-06,placed,5014.46,250.72,INR,web
O01368,U0017,2026-06-27,cancelled,1271.39,0.0,INR,web
O00320,U0268,04-07-2026,returned,28.55,0.0,USD,web
O00950,U0172,2025-03-18,cancelled,6.56,0.0,USD,web
O01043,U0379,2026-05-18,placed,28.72,0.0,USD,ios
O00458,U0091,17-04-2026,returned,14.01,0.7,USD,ios
O00099,U0424,2025/08/22,delivered,11.88,0.0,USD,android
O00932,U0149,25-07-2025,delivered,1241.87,0.0,INR,ios
O01558,U0351,2026-07-17,delivered,455.21,0.0,INR,web
O00476,U0167,2026-02-05,shipped,325.38,0.0,INR,web
O01859,U0157,2026-04-24,returned,5.42,0.0,USD,ios
O00124,U0199,2026-07-21,returned,29.75,0.0,USD,web
O01373,U0102,2026/04/05,cancelled,5729.13,0.0,INR,android
O00081,U0308,05-11-2025,delivered,32.27,0.0,USD,android
O01687,U0049,2025/12/31,placed,940.64,0.0,INR,web
O00391,U0212,2026-07-09,delivered,4708.85,706.33,INR,android
O01438,U0017,09-07-2026,placed,2288.54,343.28,INR,web
O01204,U0093,2025-12-03,delivered,6.14,0.0,USD,web
O01276,U0280,2025-11-05,returned,61.9,0.0,USD,web
O01326,U0335,2026-06-22,delivered,4.99,0.0,USD,ios
O01592,U0386,2026-06-21,cancelled,5038.33,0.0,INR,web
O01635,U0407,2026/07/04,cancelled,32.7,0.0,USD,web
O00555,U0049,2026/03/04,placed,573.41,0.0,INR,android
O00367,U0360,2026/07/16,cancelled,1019.45,0.0,INR,ios
O01023,U0410,2026-04-18,delivered,8.17,0.0,USD,android
O01069,U0029,20-06-2026,delivered,4.99,1.0,USD,web
O01628,U0156,2026-04-18,delivered,1227.99,0.0,INR,web
O00821,U0336,2026/07/08,delivered,918.92,0.0,INR,android
O00360,U0372,2025-12-25,delivered,3231.76,323.18,INR,web
O01427,U0178,2025/11/03,delivered,477.64,0.0,INR,web
O00333,U0224,14-04-2026,shipped,2425.61,363.84,INR,ios
O01049,U0003,04-03-2025,delivered,2985.96,0.0,INR,android
O01216,U0256,2026-04-15,shipped,367.48,18.37,INR,ios
O00420,U0334,2025/07/04,delivered,4631.15,926.23,INR,ios
O01160,U0062,2026-01-07,cancelled,4.99,0.25,USD,ios
O00923,U0379,2025-12-05,delivered,14.5,0.0,USD,web
O01922,U0235,2025-11-23,delivered,33.31,0.0,USD,web
O01507,U0273,2025-06-06,delivered,1723.64,0.0,INR,ios
O00241,U0014,2026-04-01,placed,6.33,1.27,USD,ios
O01453,U0011,2026-03-02,delivered,1259.71,0.0,INR,ios
